Date,AC.MX,AEROMEX.MX,ALFAA.MX,ALPEKA.MX,ALSEA.MX,AMXB.MX,ASURB.MX,AUTLANB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CHDRAUIB.MX,CUERVO.MX,DANHOS13.MX,FEMSAUBD.MX,FIBRAMQ12.MX,FIBRAPL14.MX,FUNO11.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GENTERA.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LABB.MX,LACOMERUBC.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,Q.MX,RA.MX,SITES1A-1.MX,TLEVISACPO.MX,VESTA.MX,VOLARA.MX,WALMEX.MX
2024-01-16,171.19754028320312,167.0,13.044541358947754,11.657535552978516,60.293983459472656,15.271566390991211,413.59832763671875,10.699999809265137,59.380001068115234,84.41079711914062,29.485023498535156,12.758368492126465,100.19463348388672,30.159765243530273,21.81999969482422,209.45068359375,30.056303024291992,74.26995086669922,28.842496871948242,245.75518798828125,165.9372100830078,183.21348571777344,22.31999969482422,43.433494567871094,164.1999969482422,78.70918273925781,307.1104736328125,35.18154525756836,152.79493713378906,13.420599937438965,39.03867721557617,35.153072357177734,156.77000427246094,34.43000030517578,216.16000366210938,152.0953369140625,141.0533447265625,20.77713966369629,8.670631408691406,64.83999633789062,14.109999656677246,67.49420928955078
2024-01-17,171.71835327148438,167.0,12.764872550964355,11.229461669921875,61.27757263183594,14.960892677307129,418.28692626953125,10.640000343322754,59.7400016784668,83.3339614868164,28.95055389404297,12.818172454833984,98.55735778808594,29.654998779296875,21.280000686645508,207.78302001953125,28.543703079223633,71.69031524658203,28.0117244720459,243.9856719970703,160.41123962402344,180.1491241455078,21.799999237060547,42.835289001464844,165.02000427246094,78.32499694824219,303.5917053222656,35.20967102050781,151.85296630859375,13.097212791442871,37.108516693115234,34.975799560546875,156.4600067138672,34.040000915527344,208.10000610351562,152.83872985839844,138.42076110839844,19.440654754638672,8.384074211120605,63.54999923706055,13.390000343322754,66.07146453857422
2024-01-18,171.21612548828125,167.0,13.034553527832031,11.309103012084961,63.077537536621094,14.999727249145508,419.8379211425781,10.279999732971191,60.560001373291016,81.97578430175781,29.859155654907227,12.698562622070312,98.53788757324219,30.916913986206055,21.059999465942383,213.3293914794922,29.344491958618164,71.9061050415039,28.16810417175293,245.69869995117188,151.53408813476562,180.71878051757812,21.40999984741211,42.707801818847656,163.99000549316406,78.39996337890625,298.919677734375,35.52839660644531,151.89181518554688,12.916495323181152,39.58308029174805,35.38352584838867,156.66000366210938,34.209999084472656,207.8000030517578,155.0689239501953,138.8046875,18.777151107788086,8.273149490356445,63.130001068115234,14.100000381469727,65.59080505371094
2024-01-19,171.03939819335938,167.0,13.164399147033691,11.309103012084961,63.018524169921875,15.300692558288574,426.7728271484375,10.319999694824219,62.040000915527344,81.73324584960938,29.395946502685547,12.748400688171387,99.98021697998047,30.392732620239258,21.18000030517578,213.8446807861328,29.469058990478516,73.53431701660156,28.36358070373535,250.35777282714844,156.9216766357422,185.4528350830078,22.469999313354492,44.38473129272461,167.36000061035156,79.59934997558594,301.60064697265625,36.12834548950195,151.26058959960938,13.01161003112793,39.741451263427734,36.55352783203125,158.05999755859375,34.84000015258789,211.47000122070312,156.5745391845703,139.965576171875,19.914587020874023,8.790800094604492,64.30000305175781,14.199999809265137,65.71577453613281
2024-01-22,167.20753479003906,167.0,13.084493637084961,11.109999656677246,63.33327102661133,15.223024368286133,418.3404235839844,10.319999694824219,61.36000061035156,75.97068786621094,29.618642807006836,12.778302192687988,98.90821075439453,30.596582412719727,20.950000762939453,216.8146209716797,29.718196868896484,72.52404022216797,28.07036590576172,237.15234375,151.61317443847656,186.40553283691406,21.850000381469727,44.188602447509766,166.49000549316406,77.04129791259766,297.1750793457031,35.97835922241211,149.81362915039062,12.811870574951172,38.662540435791016,38.113521575927734,153.17999267578125,34.02000045776367,207.5,157.6190643310547,140.3312225341797,19.68709945678711,9.07735538482666,64.4800033569336,13.920000076293945,63.350929260253906
2024-01-23,168.9095458984375,167.0,13.094481468200684,11.119955062866211,62.93983840942383,15.456029891967773,422.86859130859375,10.229999542236328,63.2599983215332,75.72815704345703,29.360313415527344,12.987619400024414,99.89252471923828,30.596582412719727,21.459999084472656,220.6746063232422,30.082996368408203,74.63286590576172,28.578603744506836,246.26345825195312,157.10948181152344,186.44480895996094,22.3700008392334,45.77727508544922,167.67999267578125,79.57122802734375,297.0173645019531,35.519020080566406,152.43563842773438,13.097212791442871,39.59297561645508,38.55670166015625,154.1300048828125,33.810001373291016,212.0,160.5550079345703,139.71878051757812,19.24160385131836,9.317692756652832,65.04000091552734,14.279999732971191,64.76406860351562
2024-01-24,167.94229125976562,167.0,13.184374809265137,11.020402908325195,63.93326187133789,15.009435653686523,422.9755554199219,10.319999694824219,63.7599983215332,75.08787536621094,29.57410430908203,13.34644889831543,100.89630889892578,30.66452980041504,21.0,214.0789031982422,30.145280838012695,72.80848693847656,29.096616744995117,243.43975830078125,161.16253662109375,184.44117736816406,22.479999542236328,47.866085052490234,168.72999572753906,81.80133056640625,295.2037658691406,34.7784538269043,150.27976989746094,13.201838493347168,39.58308029174805,39.05306625366211,152.8000030517578,33.11000061035156,221.39999389648438,160.50796508789062,140.7699737548828,18.701322555541992,9.169793128967285,64.87999725341797,14.449999809265137,64.02384948730469
2024-01-25,170.56507873535156,167.0,13.124446868896484,11.070178985595703,63.893917083740234,14.863807678222656,436.8453674316406,10.210000038146973,63.849998474121094,74.64161682128906,30.03731346130371,13.934529304504395,103.9661865234375,31.285781860351562,21.0,218.39796447753906,29.878353118896484,72.93599700927734,28.901140213012695,250.80015563964844,159.6204071044922,191.89585876464844,22.3700008392334,47.65033721923828,170.32000732421875,81.99810028076172,300.00390625,35.43465042114258,152.03749084472656,13.458646774291992,41.057918548583984,41.90714645385742,156.52999877929688,33.56999969482422,218.57000732421875,159.93394470214844,143.09178161621094,18.132604598999023,9.336180686950684,66.75,14.149999618530273,66.60018157958984
2024-01-26,173.82960510253906,167.0,13.43407917022705,11.597804069519043,65.67420959472656,14.999727249145508,448.12127685546875,10.050000190734863,64.55000305175781,76.67888641357422,30.5806941986084,14.094010353088379,104.99922180175781,32.12058639526367,21.010000228881836,219.0912628173828,30.005964279174805,71.60204315185547,28.764307022094727,256.2687072753906,163.65367126464844,193.6048126220703,22.950000762939453,48.072021484375,170.8699951171875,82.64463806152344,306.1938171386719,36.07210159301758,152.92120361328125,13.867636680603027,40.26605987548828,41.46396255493164,159.61000061035156,33.83000183105469,222.08999633789062,164.40374755859375,145.9163055419922,18.691843032836914,10.103410720825195,66.33000183105469,13.970000267028809,67.96525573730469
2024-01-29,176.7128143310547,167.0,13.184374809265137,11.76704216003418,66.88402557373047,15.057978630065918,450.67059326171875,10.199999809265137,64.44000244140625,77.16394805908203,31.373493194580078,14.27342414855957,109.01441192626953,32.51857376098633,21.079999923706055,219.8501434326172,29.545303344726562,70.04248809814453,28.089914321899414,259.22418212890625,166.14480590820312,192.50477600097656,22.329999923706055,49.08210372924805,171.16000366210938,83.93771362304688,309.16064453125,36.1470947265625,154.93138122558594,13.458646774291992,40.14727783203125,39.513973236083984,158.64999389648438,34.15999984741211,237.50999450683594,167.33029174804688,145.59637451171875,18.758193969726562,10.177360534667969,66.08999633789062,14.289999961853027,67.62879943847656
2024-01-30,178.21022033691406,167.0,13.394126892089844,11.727221488952637,66.2840347290039,15.116230010986328,446.7396240234375,10.199999809265137,65.12999725341797,75.27220153808594,30.749942779541016,14.303326606750488,111.55802154541016,31.25666046142578,21.06999969482422,220.9369354248047,29.44594383239746,68.91999816894531,28.197425842285156,256.00518798828125,164.088623046875,194.46913146972656,22.969999313354492,49.51359558105469,175.77999877929688,83.12251281738281,313.1722717285156,36.456443786621094,155.60147094726562,13.439624786376953,40.10768508911133,39.39874267578125,159.72999572753906,33.970001220703125,232.99000549316406,173.73855590820312,147.36058044433594,17.743982315063477,9.983242988586426,65.4000015258789,13.859999656677246,69.13806915283203
2024-01-31,181.99559020996094,167.0,13.44406795501709,11.478342056274414,66.42173767089844,15.07739543914795,446.57025146484375,10.25,65.69000244140625,75.92218780517578,31.15970230102539,14.223587036132812,113.46815490722656,31.120763778686523,20.829999923706055,218.36050415039062,29.753047943115234,70.80000305175781,28.568830490112305,252.24966430664062,159.33370971679688,196.29595947265625,23.3700008392334,49.896053314208984,175.00999450683594,83.13188934326172,317.3810119628906,36.63455581665039,158.85470581054688,13.401577949523926,39.830535888671875,38.999881744384766,157.30999755859375,34.2599983215332,226.0500030517578,179.43165588378906,145.60552978515625,17.725025177001953,9.56727409362793,65.4000015258789,13.710000038146973,68.34017181396484
2024-02-01,185.53916931152344,167.0,13.294245719909668,11.4584321975708,67.17910766601562,15.06768798828125,454.111328125,10.180000305175781,66.11000061035156,76.17440795898438,32.023765563964844,14.323261260986328,114.71559143066406,31.392560958862305,20.81999969482422,224.8250274658203,30.529844284057617,70.0,28.910913467407227,253.42620849609375,153.24429321289062,193.53607177734375,23.309999465942383,48.96442413330078,176.6199951171875,85.45568084716797,310.4913024902344,36.343955993652344,162.70030212402344,13.401577949523926,40.087890625,38.70738220214844,158.0,34.25,225.77999877929688,178.7635498046875,145.4501190185547,17.440664291381836,9.761393547058105,64.69999694824219,13.729999542236328,68.9554214477539
2024-02-02,182.4048309326172,167.0,13.693771362304688,11.398700714111328,65.67420959472656,15.03856086730957,462.62396240234375,10.239999771118164,66.98999786376953,75.57293701171875,31.213150024414062,14.682089805603027,115.33931732177734,31.052812576293945,20.799999237060547,226.27720642089844,30.457590103149414,70.93000030517578,28.89136505126953,263.4503173828125,153.45187377929688,194.06642150878906,23.0,49.69010925292969,181.0,83.58165740966797,309.6929016113281,36.27833557128906,170.1099090576172,13.411088943481445,39.90972137451172,37.2271614074707,160.88999938964844,34.209999084472656,217.74000549316406,177.85076904296875,147.6439666748047,18.198957443237305,9.87231731414795,64.80999755859375,13.899999618530273,68.84005737304688
2024-02-06,179.08450317382812,167.0,13.693771362304688,11.498252868652344,65.98896026611328,14.912349700927734,473.18670654296875,10.25,67.66000366210938,78.96839141845703,31.302230834960938,14.751863479614258,117.49309539794922,31.31490135192871,20.940000534057617,222.65142822265625,31.07179832458496,72.5999984741211,28.881591796875,269.0600280761719,159.4523468017578,198.03439331054688,24.0,52.3673210144043,185.1999969482422,83.62850952148438,312.44287109375,36.418949127197266,162.4089813232422,13.411088943481445,40.582801818847656,37.891929626464844,164.49000549316406,34.400001525878906,221.61000061035156,182.13235473632812,147.98216247558594,18.748716354370117,9.937024116516113,64.52999877929688,13.449999809265137,70.1762924194336
2024-02-07,180.50747680664062,167.0,13.713747024536133,11.388745307922363,66.36272430419922,14.757013320922852,481.1556396484375,10.229999542236328,67.30000305175781,77.08633422851562,32.095027923583984,14.861504554748535,119.99771118164062,31.984689712524414,20.989999771118164,222.47341918945312,31.24341583251953,73.16000366210938,28.529735565185547,266.09515380859375,151.65272521972656,195.3825225830078,24.329999923706055,52.298675537109375,189.17999267578125,84.2375717163086,312.5513000488281,37.39387130737305,161.70977783203125,13.306463241577148,42.057640075683594,37.838748931884766,161.66000366210938,33.9900016784668,219.9600067138672,190.54498291015625,152.64402770996094,18.483312606811523,10.010973930358887,64.38999938964844,13.109999656677246,68.90735626220703
2024-02-08,181.1492462158203,167.0,13.79365348815918,11.119955062866211,64.99553680419922,14.436630249023438,477.3316650390625,10.399999618530273,67.16000366210938,77.19305419921875,32.18410873413086,13.615571022033691,118.88671112060547,31.625530242919922,20.90999984741211,224.35658264160156,30.855012893676758,72.36000061035156,28.63724708557129,266.2551574707031,152.0382537841797,188.2225341796875,23.3799991607666,51.91621398925781,184.9499969482422,81.61392211914062,309.0128173828125,36.55956268310547,162.9722137451172,12.678709983825684,42.45357131958008,37.18284225463867,164.22000122070312,33.41999816894531,217.02000427246094,183.4591827392578,153.018798828125,18.483312606811523,9.641223907470703,63.900001525878906,12.899999618530273,68.66702270507812
